2025-01-28_17-29-54 | Marina | line_ab_length | 8 | 9 cm | 9 cm
2025-01-28_17-30-19 | Marina | line_ab_length | 10 | 7 cm | 7 cm
2025-01-28_17-30-36 | Marina | line_ab_length | 5 | 13 cm | 13 cm
2025-01-28_17-30-57 | Marina | line_ab_length | 3 | 10 cm | 10 cm
2025-01-28_17-31-17 | Marina | line_ab_length | 1 | 13 cm | 13 cm
2025-01-28_17-32-01 | Marina | line_ab_length | 11 | 13 cm | 13 cm
2025-01-28_17-32-23 | Marina | line_ab_length | 2 | 13 cm | 13 cm
2025-01-28_17-33-25 | Marina | line_ab_length | 6 | 9 cm | 9 cm
2025-01-28_17-33-45 | Marina | line_ab_length | 13 | 13 cm | 13 cm
2025-01-28_17-34-13 | Marina | addition_3ch_hor | 8 | 4+4+5=13 | 13
2025-01-28_17-34-30 | Marina | addition_3ch_hor | 3 | 0+6+7=13 | 13
2025-01-28_17-34-35 | Marina | addition_3ch_hor | 7 | 0+6+2=8 | 8
2025-01-28_17-34-40 | Marina | addition_3ch_hor | 6 | 0+4+6=10 | 10
2025-01-28_17-34-57 | Diso | addition_3ch_hor | 2 | 4+9+4=17 | 27
2025-01-28_17-35-05 | Marina | addition_3ch_hor | 2 | 4+9+4=17 | 17
2025-01-28_17-35-12 | Marina | addition_3ch_hor | 9 | 3+7+0=10 | 10
2025-01-28_17-35-18 | Marina | addition_3ch_hor | 5 | 1+2+3=6 | 6
2025-01-28_17-35-23 | Diso | addition_3ch_hor | 4 | 2+1+5=8 | 9
2025-01-28_17-35-36 | Marina | addition_3ch_hor | 4 | 2+1+5=8 | 8
2025-01-28_17-35-52 | Marina | addition_3ch_hor | 1 | 7+1+8=16 | 16
2025-01-28_17-36-00 | Marina | addition_3ch_hor | 0 | 9+3+2=14 | 14
2025-01-28_17-36-09 | Marina | dict_mg_v3 | 0 |  | mivavaka
2025-01-28_17-36-17 | Marina | dict_mg_v3 | 1 |  | matory
2025-01-28_17-37-06 | Marina | dict_mg_v3 | 9 |  | ankizy falifaly
2025-01-28_17-37-16 | Marina | dict_mg_v3 | 5 |  | mamaky boky
2025-01-28_17-37-29 | Marina | dict_mg_v3 | 8 |  | milalao bôla
2025-01-28_17-37-43 | Marina | read_number_fr | 7 | 39 | Trente-neuf
2025-01-28_17-37-57 | Marina | read_number_fr | 0 | 81 | Quatre-vingt-un
2025-01-28_17-38-17 | Marina | read_number_fr | 5 | 25 | Vingt-cinq
2025-01-28_17-38-34 | Marina | read_number_fr | 3 | 93 | Quatre-vingt-treize
2025-01-28_17-38-53 | Marina | read_number_fr | 4 | 76 | Soixante-seize
2025-01-28_17-39-20 | Marina | mividy_voankazo | 3 | 500+2000+2000+2000=6500 | 6500
2025-01-28_17-39-57 | Marina | mividy_voankazo | 14 | 400+400+700+700=2200 | 2200
2025-01-28_17-40-26 | Marina | mividy_voankazo | 8 | 600+400+400+400=1800 | 1800
2025-01-28_17-40-32 | Marina | mividy_voankazo | 2 | 400+400+600=1400 | 1400
2025-01-28_17-40-52 | Marina | mividy_voankazo | 10 | 700+400+400+400=1900 | 1900
2025-01-28_17-41-24 | Marina | mividy_voankazo | 11 | 1000+700+700+700=3100 | 3100
2025-01-28_17-41-35 | Marina | mividy_voankazo | 7 | 1000+1000+700=2700 | 2700
2025-01-28_17-41-41 | Marina | mividy_voankazo | 13 | 600+500=1100 | 1100
2025-01-28_17-41-48 | Marina | mividy_voankazo | 6 | 500+1000=1500 | 1500
2025-01-28_17-41-54 | Marina | mividy_voankazo | 1 | 700+1000=1700 | 1700
2025-01-28_17-42-22 | Marina | nombre_plus_petit | 1 | 25-66-93 | 25
2025-01-28_17-42-50 | Marina | nombre_plus_petit | 2 | 17-69-61 | 17
2025-01-28_17-43-10 | Marina | nombre_plus_petit | 10 | 36-87-9 | 9
2025-01-28_17-43-36 | Marina | nombre_plus_petit | 13 | 39-13-33 | 13
2025-01-28_17-43-57 | Marina | nombre_plus_petit | 6 | 94-72-28 | 28
2025-01-28_17-44-17 | Marina | nombre_plus_petit | 4 | 26-89-72 | 26
2025-01-28_17-44-41 | Marina | nombre_plus_petit | 9 | 61-29-83 | 29
2025-01-28_17-45-08 | Marina | nombre_plus_petit | 12 | 35-29-4 | 4
2025-01-28_17-45-21 | Marina | nombre_plus_petit | 5 | 84-76-99 | 76
2025-01-28_17-45-32 | Diso | nombre_plus_petit | 11 | 21-46-60 | 46
2025-01-28_17-45-43 | Marina | nombre_plus_petit | 11 | 21-46-60 | 21
2025-01-28_17-45-52 | Marina | nombre_plus_petit | 8 | 31-95-84 | 31
2025-01-28_17-46-01 | Marina | multiplication_par_5_ver | 0 | 3x5=15 | 15
2025-01-28_17-46-16 | Marina | multiplication_par_5_ver | 10 | 5x5=25 | 25
2025-01-28_17-46-21 | Marina | multiplication_par_5_ver | 13 | 7x5=35 | 35
2025-01-28_17-46-26 | Marina | multiplication_par_5_ver | 4 | 7x5=35 | 35
2025-01-28_17-46-34 | Marina | multiplication_par_5_ver | 8 | 10x5=50 | 50
2025-01-28_17-46-40 | Marina | multiplication_par_5_ver | 11 | 6x5=30 | 30
2025-01-28_17-46-45 | Marina | multiplication_par_5_ver | 6 | 6x5=30 | 30
2025-01-28_17-46-49 | Marina | multiplication_par_5_ver | 12 | 1x5=5 | 5
2025-01-28_17-46-54 | Marina | multiplication_par_5_ver | 5 | 6x5=30 | 30
2025-01-28_17-47-04 | Marina | multiplication_par_5_ver | 14 | 9x5=45 | 45
2025-01-28_18-37-46 | Marina | soustraction_2ch_ver | 14 | 40-7=33 | 33
2025-01-28_18-37-54 | Marina | soustraction_2ch_ver | 13 | 69-7=62 | 62
2025-01-28_18-38-09 | Marina | soustraction_2ch_ver | 17 | 40-9=31 | 31
2025-01-28_18-39-29 | Marina | soustraction_2ch_ver | 0 | 31-2=29 | 29
2025-01-28_18-40-12 | Marina | soustraction_2ch_ver | 23 | 81-7=74 | 74
2025-01-28_18-40-30 | Marina | soustraction_2ch_ver | 16 | 84-6=78 | 78
2025-01-28_18-41-07 | Diso | soustraction_2ch_ver | 20 | 93-1=92 | 82
2025-01-28_18-41-24 | Marina | soustraction_2ch_ver | 20 | 93-1=92 | 92
2025-01-28_18-41-54 | Marina | soustraction_2ch_ver | 18 | 40-1=39 | 39
2025-01-28_18-42-02 | Marina | soustraction_2ch_ver | 7 | 20-8=12 | 12
2025-01-28_18-42-09 | Marina | soustraction_2ch_ver | 12 | 85-2=83 | 83
2025-01-28_18-42-14 | Marina | soustraction_2ch_ver | 6 | 52-1=51 | 51
2025-01-28_18-42-20 | Marina | soustraction_2ch_ver | 15 | 69-8=61 | 61
2025-01-28_18-42-26 | Marina | soustraction_2ch_ver | 22 | 49-7=42 | 42
2025-01-28_18-44-58 | Marina | soustraction_2ch_ver | 3 | 11-9=2 | 02
2025-01-28_18-45-23 | Diso | soustraction_2ch_ver | 10 | 66-7=59 | 58
2025-01-28_18-46-42 | Marina | soustraction_2ch_ver | 10 | 66-7=59 | 59
2025-01-28_18-47-15 | Marina | soustraction_2ch_ver | 24 | 66-9=57 | 57
2025-01-28_18-47-21 | Marina | soustraction_2ch_ver | 11 | 35-5=30 | 30
2025-01-28_18-47-33 | Marina | soustraction_2ch_ver | 9 | 88-1=87 | 87
2025-01-28_18-47-42 | Marina | soustraction_2ch_ver | 4 | 79-6=73 | 73
2025-01-28_18-47-51 | Marina | soustraction_2ch_ver | 19 | 67-1=66 | 66
2025-01-28_18-48-00 | Marina | soustraction_2ch_ver | 5 | 62-9=53 | 53
2025-01-28_18-48-09 | Marina | soustraction_2ch_ver | 8 | 76-1=75 | 75
2025-01-28_18-48-56 | Marina | nombre_plus_petit_max10 | 19 | 3-9-6 | 3
2025-01-28_18-51-04 | Marina | nombre_plus_petit_max10 | 17 | 9-6-3 | 3
2025-01-28_18-51-49 | Marina | nombre_plus_petit_max10 | 7 | 7-2-1 | 1
2025-01-28_18-53-42 | Marina | nombre_plus_petit_max10 | 6 | 1-8-7 | 1
2025-01-28_18-55-36 | Marina | nombre_plus_petit_max10 | 14 | 2-8-7 | 2
2025-01-28_18-57-23 | Marina | nombre_plus_petit_max10 | 5 | 8-7-5 | 5
2025-01-28_18-59-05 | Marina | nombre_plus_petit_max10 | 11 | 8-5-9 | 5
2025-01-28_19-01-19 | Marina | nombre_plus_petit_max10 | 8 | 8-1-6 | 1
2025-01-28_19-02-42 | Marina | nombre_plus_petit_max10 | 0 | 2-4-5 | 2
2025-01-28_19-04-41 | Marina | nombre_plus_petit_max10 | 16 | 3-6-2 | 2
2025-01-28_19-07-33 | Marina | nombre_plus_petit_max10 | 10 | 4-7-9 | 4
2025-01-28_19-10-12 | Marina | nombre_plus_petit_max10 | 22 | 7-5-6 | 5
2025-01-28_19-12-28 | Marina | nombre_plus_petit_max10 | 2 | 7-9-8 | 7
2025-01-28_19-13-54 | Marina | nombre_plus_petit_max10 | 9 | 7-3-1 | 1
2025-01-28_19-14-55 | Marina | nombre_plus_petit_max10 | 3 | 4-6-3 | 3
2025-01-28_19-16-27 | Marina | nombre_plus_petit_max10 | 15 | 8-7-4 | 4
2025-01-28_19-17-43 | Marina | nombre_plus_petit_max10 | 1 | 3-4-6 | 3
2025-01-28_19-18-34 | Marina | nombre_plus_petit_max10 | 18 | 1-3-8 | 1
2025-01-28_19-19-20 | Marina | nombre_plus_petit_max10 | 23 | 1-4-5 | 1
2025-01-28_19-20-24 | Marina | nombre_plus_petit_max10 | 13 | 3-1-6 | 1
2025-01-28_19-51-21 | Marina | nombre_plus_petit_max10 | 14 | 1-9-2 | 1
2025-01-28_19-51-27 | Marina | nombre_plus_petit_max10 | 15 | 1-7-9 | 1
2025-01-28_19-51-40 | Diso | nombre_plus_petit_max10 | 19 | 3-5-1 | 5
2025-01-28_19-52-59 | Marina | nombre_plus_petit_max10 | 19 | 3-5-1 | 1
2025-01-28_19-54-05 | Marina | nombre_plus_petit_max10 | 18 | 2-8-6 | 2
2025-01-28_19-56-33 | Marina | nombre_plus_petit_max10 | 9 | 8-2-7 | 2
2025-01-28_19-56-45 | Marina | nombre_plus_petit_max10 | 17 | 6-1-8 | 1
2025-01-28_19-56-52 | Marina | nombre_plus_petit_max10 | 5 | 1-9-5 | 1
2025-01-28_19-57-00 | Marina | nombre_plus_petit_max10 | 2 | 9-1-5 | 1
2025-01-28_19-57-07 | Marina | nombre_plus_petit_max10 | 11 | 2-4-7 | 2
2025-01-28_19-57-16 | Marina | nombre_plus_petit_max10 | 23 | 4-6-5 | 4
2025-01-28_19-57-26 | Diso | nombre_plus_petit_max10 | 21 | 3-2-6 | 3
2025-01-28_19-57-40 | Marina | nombre_plus_petit_max10 | 21 | 3-2-6 | 2
2025-01-28_19-57-51 | Marina | nombre_plus_petit_max10 | 1 | 8-4-5 | 4
2025-01-28_19-58-01 | Marina | nombre_plus_petit_max10 | 13 | 9-6-8 | 6
2025-01-28_19-58-08 | Marina | nombre_plus_petit_max10 | 7 | 7-3-8 | 3
2025-01-28_19-58-15 | Marina | nombre_plus_petit_max10 | 0 | 6-4-7 | 4
2025-01-28_19-58-26 | Marina | nombre_plus_petit_max10 | 3 | 9-8-5 | 5
2025-01-28_19-58-33 | Marina | nombre_plus_petit_max10 | 24 | 2-6-5 | 2
2025-01-28_19-58-40 | Marina | nombre_plus_petit_max10 | 6 | 3-2-4 | 2
2025-01-28_19-58-50 | Marina | nombre_plus_petit_max10 | 20 | 6-4-8 | 4
2025-01-28_19-58-59 | Marina | nombre_plus_petit_max10 | 10 | 8-7-3 | 3
2025-01-28_19-59-08 | Marina | nombre_plus_petit_max10 | 8 | 2-3-5 | 2
2025-01-28_19-59-14 | Marina | nombre_plus_petit_max10 | 16 | 1-9-5 | 1
2025-01-28_19-59-25 | Marina | soustraction_2ch_ver | 22 | 37-4=33 | 33
2025-01-28_19-59-32 | Marina | soustraction_2ch_ver | 24 | 22-8=14 | 14
2025-01-28_19-59-40 | Marina | soustraction_2ch_ver | 6 | 47-4=43 | 43
2025-01-28_19-59-47 | Diso | soustraction_2ch_ver | 18 | 32-7=25 | 45
2025-01-28_19-59-59 | Marina | soustraction_2ch_ver | 18 | 32-7=25 | 25
2025-01-28_20-00-16 | Marina | soustraction_2ch_ver | 9 | 90-6=84 | 84
2025-01-28_20-00-35 | Marina | soustraction_2ch_ver | 5 | 10-7=3 | 03
2025-01-28_20-00-44 | Marina | soustraction_2ch_ver | 2 | 69-5=64 | 64
2025-01-28_20-00-51 | Marina | soustraction_2ch_ver | 21 | 27-3=24 | 24
2025-01-28_20-01-02 | Marina | soustraction_2ch_ver | 8 | 99-3=96 | 96
2025-01-28_20-01-07 | Marina | soustraction_2ch_ver | 4 | 14-4=10 | 10
2025-01-28_20-01-17 | Marina | soustraction_2ch_ver | 10 | 16-7=9 | 09
2025-01-28_20-01-28 | Marina | soustraction_2ch_ver | 1 | 77-3=74 | 74
2025-01-28_20-01-41 | Marina | soustraction_2ch_ver | 20 | 27-1=26 | 26
2025-01-28_20-01-47 | Marina | soustraction_2ch_ver | 3 | 16-3=13 | 13
2025-01-28_20-02-00 | Marina | soustraction_2ch_ver | 13 | 78-1=77 | 77
2025-01-28_20-02-14 | Marina | soustraction_2ch_ver | 7 | 76-5=71 | 71
2025-01-28_20-02-33 | Marina | soustraction_2ch_ver | 12 | 96-7=89 | 89
2025-01-28_20-02-48 | Marina | soustraction_2ch_ver | 23 | 99-7=92 | 92
2025-01-28_20-02-58 | Marina | soustraction_2ch_ver | 0 | 50-1=49 | 49
2025-01-28_20-03-10 | Marina | soustraction_2ch_ver | 16 | 59-4=55 | 55
2025-01-28_20-03-24 | Marina | soustraction_2ch_ver | 11 | 30-8=22 | 22
2025-01-28_20-07-52 | Diso | soustraction_2ch_ver | 11 | 33-4=29 | 32
2025-01-28_20-08-17 | Marina | soustraction_2ch_ver | 11 | 33-4=29 | 29
2025-01-28_20-08-25 | Marina | soustraction_2ch_ver | 21 | 31-8=23 | 23
2025-01-28_20-08-38 | Marina | soustraction_2ch_ver | 9 | 98-7=91 | 91
2025-01-28_20-08-48 | Marina | soustraction_2ch_ver | 3 | 52-6=46 | 46
2025-01-28_20-08-54 | Marina | soustraction_2ch_ver | 24 | 26-3=23 | 23
2025-01-28_20-09-05 | Marina | soustraction_2ch_ver | 20 | 60-3=57 | 57
2025-01-28_20-09-15 | Marina | soustraction_2ch_ver | 19 | 60-1=59 | 59
2025-01-28_20-09-28 | Marina | soustraction_2ch_ver | 14 | 22-9=13 | 13
2025-01-28_20-09-42 | Marina | soustraction_2ch_ver | 6 | 76-2=74 | 74
2025-01-28_20-10-02 | Marina | soustraction_2ch_ver | 10 | 90-1=89 | 89
2025-01-28_20-10-21 | Marina | soustraction_2ch_ver | 2 | 16-7=9 | 09
2025-01-28_20-10-39 | Marina | soustraction_2ch_ver | 8 | 90-6=84 | 84
2025-01-28_20-10-51 | Marina | soustraction_2ch_ver | 4 | 30-7=23 | 23
2025-01-28_20-11-08 | Marina | soustraction_2ch_ver | 13 | 33-5=28 | 28
2025-01-28_20-11-14 | Marina | soustraction_2ch_ver | 12 | 71-1=70 | 70
2025-01-28_20-11-19 | Marina | soustraction_2ch_ver | 23 | 37-7=30 | 30
2025-01-28_20-11-24 | Marina | soustraction_2ch_ver | 0 | 99-9=90 | 90
2025-01-28_20-11-38 | Diso | soustraction_2ch_ver | 15 | 70-7=63 | 73
2025-01-28_20-11-50 | Marina | soustraction_2ch_ver | 15 | 70-7=63 | 63
2025-01-28_20-11-57 | Marina | soustraction_2ch_ver | 1 | 97-1=96 | 96
2025-01-28_20-12-03 | Marina | soustraction_2ch_ver | 7 | 17-1=16 | 16
2025-01-28_20-12-26 | Marina | soustraction_2ch_ver | 5 | 92-6=86 | 86
2025-01-28_20-12-34 | Marina | soustraction_2ch_ver | 16 | 75-5=70 | 70
2025-01-28_20-13-36 | Marina | nombre_plus_petit_max10 | 4 | 7-5-4-6 | 4
2025-01-28_20-13-48 | Marina | nombre_plus_petit_max10 | 0 | 1-9-4-3 | 1
2025-01-28_20-13-56 | Marina | nombre_plus_petit_max10 | 16 | 8-3-1-9 | 1
2025-01-28_20-14-03 | Marina | nombre_plus_petit_max10 | 1 | 8-3-7-1 | 1
2025-01-28_20-14-12 | Marina | nombre_plus_petit_max10 | 23 | 9-8-7-3 | 3
2025-01-28_20-14-19 | Marina | nombre_plus_petit_max10 | 7 | 5-7-4-9 | 4
2025-01-28_20-14-27 | Marina | nombre_plus_petit_max10 | 24 | 2-6-4-3 | 2
2025-01-28_20-14-36 | Marina | nombre_plus_petit_max10 | 18 | 1-9-5-2 | 1
2025-01-28_20-14-43 | Marina | nombre_plus_petit_max10 | 11 | 8-3-1-6 | 1
2025-01-28_20-14-50 | Marina | nombre_plus_petit_max10 | 19 | 3-1-8-5 | 1
2025-01-28_20-14-56 | Marina | nombre_plus_petit_max10 | 20 | 7-9-4-1 | 1
2025-01-28_20-15-04 | Marina | nombre_plus_petit_max10 | 14 | 3-7-1-2 | 1
2025-01-28_20-15-10 | Marina | nombre_plus_petit_max10 | 8 | 7-1-6-5 | 1
2025-01-28_20-15-17 | Marina | nombre_plus_petit_max10 | 22 | 3-8-5-1 | 1
2025-01-28_20-15-27 | Marina | nombre_plus_petit_max10 | 9 | 3-2-6-7 | 2
2025-01-28_20-15-35 | Marina | nombre_plus_petit_max10 | 10 | 6-4-1-5 | 1
2025-01-28_20-15-42 | Marina | nombre_plus_petit_max10 | 12 | 7-1-6-4 | 1
2025-01-28_20-15-49 | Marina | nombre_plus_petit_max10 | 13 | 9-6-3-7 | 3
2025-01-28_20-15-55 | Diso | nombre_plus_petit_max10 | 3 | 9-3-8-4 | 4
2025-01-28_20-16-04 | Marina | nombre_plus_petit_max10 | 3 | 9-3-8-4 | 3
2025-01-28_20-16-11 | Marina | nombre_plus_petit_max10 | 15 | 6-8-3-1 | 1
2025-01-28_20-16-20 | Marina | nombre_plus_petit_max10 | 2 | 8-3-9-2 | 2
2025-01-28_20-40-15 | Marina | nombre_plus_petit_max10 | 8 | 7-5-4 | 4
2025-01-28_20-40-23 | Marina | nombre_plus_petit_max10 | 19 | 1-4-2 | 1
2025-01-28_20-40-31 | Marina | nombre_plus_petit_max10 | 21 | 7-8-2 | 2
2025-01-28_20-40-42 | Marina | nombre_plus_petit_max10 | 4 | 3-7-5 | 3
2025-01-28_20-40-53 | Marina | nombre_plus_petit_max10 | 1 | 8-4-3 | 3
2025-01-28_20-40-59 | Marina | nombre_plus_petit_max10 | 23 | 2-4-8 | 2
2025-01-28_20-41-07 | Marina | nombre_plus_petit_max10 | 2 | 2-8-4 | 2
2025-01-28_20-41-14 | Marina | nombre_plus_petit_max10 | 18 | 1-6-7 | 1
2025-01-28_20-41-23 | Marina | nombre_plus_petit_max10 | 3 | 3-9-1 | 1
2025-01-28_20-41-29 | Marina | nombre_plus_petit_max10 | 22 | 1-8-5 | 1
2025-01-28_20-41-39 | Marina | nombre_plus_petit_max10 | 15 | 5-8-3 | 3
2025-01-28_20-41-50 | Marina | nombre_plus_petit_max10 | 6 | 3-2-6 | 2
2025-01-28_20-41-58 | Marina | nombre_plus_petit_max10 | 5 | 3-4-8 | 3
2025-01-28_20-42-05 | Marina | nombre_plus_petit_max10 | 24 | 2-1-5 | 1
2025-01-28_20-42-13 | Marina | nombre_plus_petit_max10 | 16 | 7-4-8 | 4
2025-01-28_20-42-21 | Marina | nombre_plus_petit_max10 | 14 | 3-4-2 | 2
2025-01-28_20-42-29 | Marina | nombre_plus_petit_max10 | 12 | 7-3-9 | 3
2025-01-28_20-42-36 | Marina | nombre_plus_petit_max10 | 13 | 7-1-4 | 1
2025-01-28_20-42-44 | Marina | nombre_plus_petit_max10 | 10 | 3-6-2 | 2
2025-01-28_20-42-53 | Marina | nombre_plus_petit_max10 | 20 | 5-7-3 | 3
2025-01-28_20-43-04 | Marina | soustraction_2ch_ver | 9 | 43-9=34 | 34
2025-01-28_20-43-10 | Marina | soustraction_2ch_ver | 5 | 82-2=80 | 80
2025-01-28_20-43-24 | Diso | soustraction_2ch_ver | 8 | 67-4=63 | 53
2025-01-28_20-43-33 | Marina | soustraction_2ch_ver | 8 | 67-4=63 | 63
2025-01-28_20-43-42 | Marina | soustraction_2ch_ver | 4 | 89-4=85 | 85
2025-01-28_20-43-51 | Marina | soustraction_2ch_ver | 7 | 10-7=3 | 03
2025-01-28_20-44-01 | Marina | soustraction_2ch_ver | 20 | 50-3=47 | 47
2025-01-28_20-44-18 | Diso | soustraction_2ch_ver | 18 | 89-2=87 | 77
2025-01-28_20-44-25 | Marina | soustraction_2ch_ver | 18 | 89-2=87 | 87
2025-01-28_20-44-39 | Diso | soustraction_2ch_ver | 19 | 71-8=63 | 73
2025-01-28_20-44-50 | Marina | soustraction_2ch_ver | 19 | 71-8=63 | 63
2025-01-28_20-44-58 | Marina | soustraction_2ch_ver | 11 | 60-7=53 | 53
2025-01-28_20-45-10 | Marina | soustraction_2ch_ver | 15 | 10-1=9 | 09
2025-01-28_20-48-34 | Marina | soustraction_2ch_ver | 2 | 100-6=94 | 094
2025-01-28_20-48-49 | Diso | soustraction_2ch_ver | 16 | 55-4=51 | 41
2025-01-28_20-48-53 | Marina | soustraction_2ch_ver | 16 | 55-4=51 | 51
2025-01-28_20-49-09 | Diso | soustraction_2ch_ver | 21 | 49-3=46 | 36
2025-01-28_20-49-18 | Marina | soustraction_2ch_ver | 21 | 49-3=46 | 46
2025-01-28_20-49-45 | Diso | soustraction_2ch_ver | 24 | 47-9=38 | 48
2025-01-28_20-50-05 | Marina | soustraction_2ch_ver | 24 | 47-9=38 | 38
2025-01-28_20-50-12 | Marina | soustraction_2ch_ver | 0 | 95-5=90 | 90
2025-01-28_20-50-30 | Marina | soustraction_2ch_ver | 3 | 57-5=52 | 52
2025-01-28_20-50-35 | Marina | soustraction_2ch_ver | 23 | 84-4=80 | 80
2025-01-28_20-50-52 | Diso | soustraction_2ch_ver | 17 | 90-7=83 | 93
2025-01-28_20-51-13 | Marina | soustraction_2ch_ver | 17 | 90-7=83 | 83
2025-01-28_20-51-28 | Marina | soustraction_2ch_ver | 6 | 42-6=36 | 36
2025-01-28_20-51-37 | Marina | soustraction_2ch_ver | 1 | 20-4=16 | 16
2025-01-28_20-51-57 | Marina | soustraction_2ch_ver | 13 | 32-8=24 | 24
2025-01-28_20-52-08 | Diso | soustraction_2ch_ver | 22 | 47-4=43 | 53
2025-01-28_20-52-19 | Marina | soustraction_2ch_ver | 22 | 47-4=43 | 43
2025-01-28_20-52-27 | Marina | soustraction_2ch_ver | 14 | 75-5=70 | 70
2025-01-28_20-52-52 | Diso | soustraction_2ch_ver | 12 | 82-3=79 | 78
2025-01-28_20-54-10 | Marina | soustraction_2ch_ver | 12 | 82-3=79 | 79
2025-01-28_20-54-43 | Diso | soustraction_2ch_ver | 10 | 70-2=68 | 78
2025-01-28_20-54-54 | Marina | soustraction_2ch_ver | 10 | 70-2=68 | 68
2025-01-29_18-46-54 | Marina | nombre_plus_petit_max10 | 0 | 7-4-8 | 4
2025-01-29_18-47-01 | Marina | nombre_plus_petit_max10 | 5 | 8-1-6 | 1
2025-01-29_18-47-08 | Marina | nombre_plus_petit_max10 | 23 | 5-2-8 | 2
2025-01-29_18-47-16 | Marina | nombre_plus_petit_max10 | 2 | 8-2-6 | 2
2025-01-29_18-47-24 | Diso | nombre_plus_petit_max10 | 6 | 3-4-5 | 4
2025-01-29_18-47-33 | Marina | nombre_plus_petit_max10 | 6 | 3-4-5 | 3
2025-01-29_18-47-42 | Marina | nombre_plus_petit_max10 | 9 | 7-2-1 | 1
2025-01-29_18-47-54 | Marina | nombre_plus_petit_max10 | 8 | 2-7-4 | 2
2025-01-29_18-48-01 | Marina | nombre_plus_petit_max10 | 14 | 2-5-7 | 2
2025-01-29_18-48-12 | Marina | nombre_plus_petit_max10 | 15 | 6-8-9 | 6
2025-01-29_18-48-20 | Marina | nombre_plus_petit_max10 | 19 | 8-1-7 | 1
2025-01-29_18-48-29 | Marina | nombre_plus_petit_max10 | 18 | 5-1-6 | 1
2025-01-29_18-48-53 | Marina | nombre_plus_petit_max10 | 21 | 2-5-3 | 2
2025-01-29_18-49-01 | Marina | nombre_plus_petit_max10 | 3 | 5-8-1 | 1
2025-01-29_18-49-09 | Marina | nombre_plus_petit_max10 | 16 | 9-7-8 | 7
2025-01-29_18-49-15 | Marina | nombre_plus_petit_max10 | 7 | 3-1-9 | 1
2025-01-29_18-49-23 | Marina | nombre_plus_petit_max10 | 4 | 6-5-8 | 5
2025-01-29_18-49-31 | Marina | nombre_plus_petit_max10 | 20 | 2-9-4 | 2
2025-01-29_18-49-39 | Marina | nombre_plus_petit_max10 | 24 | 6-5-7 | 5
2025-01-29_18-49-46 | Marina | nombre_plus_petit_max10 | 12 | 1-9-8 | 1
2025-01-29_18-49-53 | Marina | nombre_plus_petit_max10 | 22 | 4-9-2 | 2
2025-01-29_18-50-05 | Marina | nombre_plus_petit_max10 | 10 | 7-8-4 | 4
2025-01-29_18-50-15 | Marina | soustraction_2ch_ver | 20 | 32-7=25 | 25
2025-01-29_18-50-27 | Diso | soustraction_2ch_ver | 12 | 25-2=23 | 13
2025-01-29_18-51-01 | Diso | soustraction_2ch_ver | 12 | 25-2=23 | 03
2025-01-29_18-51-18 | Marina | soustraction_2ch_ver | 12 | 25-2=23 | 23
2025-01-29_18-51-27 | Diso | soustraction_2ch_ver | 2 | 32-1=31 | 21
2025-01-29_18-51-33 | Marina | soustraction_2ch_ver | 2 | 32-1=31 | 31
2025-01-29_18-51-58 | Diso | soustraction_2ch_ver | 6 | 74-7=67 | 77
2025-01-29_18-52-26 | Marina | soustraction_2ch_ver | 6 | 74-7=67 | 67
2025-01-29_18-52-37 | Diso | soustraction_2ch_ver | 18 | 14-3=11 | 01
2025-01-29_18-52-44 | Marina | soustraction_2ch_ver | 18 | 14-3=11 | 11
2025-01-29_18-53-12 | Marina | soustraction_2ch_ver | 22 | 92-3=89 | 89
2025-01-29_18-53-27 | Marina | soustraction_2ch_ver | 15 | 56-8=48 | 48
2025-01-29_18-53-38 | Marina | soustraction_2ch_ver | 10 | 64-7=57 | 57
2025-01-29_18-53-49 | Marina | soustraction_2ch_ver | 8 | 19-2=17 | 17
2025-01-29_18-54-03 | Marina | soustraction_2ch_ver | 16 | 22-7=15 | 15
2025-01-29_18-54-20 | Marina | soustraction_2ch_ver | 3 | 42-3=39 | 39
2025-01-29_18-54-30 | Diso | soustraction_2ch_ver | 11 | 22-2=20 | 10
2025-01-29_18-54-51 | Marina | soustraction_2ch_ver | 11 | 22-2=20 | 20
2025-01-29_18-55-02 | Diso | soustraction_2ch_ver | 21 | 43-2=41 | 31
2025-01-29_18-55-19 | Marina | soustraction_2ch_ver | 21 | 43-2=41 | 41
2025-01-29_18-55-27 | Diso | soustraction_2ch_ver | 24 | 21-7=14 | 25
2025-01-29_18-55-37 | Diso | soustraction_2ch_ver | 24 | 21-7=14 | 24
2025-01-29_18-55-47 | Marina | soustraction_2ch_ver | 24 | 21-7=14 | 14
2025-01-29_18-56-02 | Diso | soustraction_2ch_ver | 4 | 69-3=66 | 56
2025-01-29_18-56-07 | Marina | soustraction_2ch_ver | 4 | 69-3=66 | 66
2025-01-29_18-56-20 | Marina | soustraction_2ch_ver | 0 | 63-5=58 | 58
2025-01-29_18-56-31 | Diso | soustraction_2ch_ver | 19 | 46-2=44 | 34
2025-01-29_18-56-35 | Marina | soustraction_2ch_ver | 19 | 46-2=44 | 44
2025-01-29_18-56-50 | Marina | soustraction_2ch_ver | 1 | 37-8=29 | 29
2025-01-29_18-57-19 | Diso | soustraction_2ch_ver | 13 | 96-2=94 | 84
